index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
116,OCLN,1,2.57017395223,0.254775038393,-0.0294636380874,-0.581448154573,-0.47260757843,-0.391396801628,-0.499675663323,-0.389354845811,-0.461002308769
117,OLIG2,1,1.86936064314,-1.25108494987,0.899634458555,0.104774389138,-0.572004463526,0.777552622734,-0.463504478483,-0.827454175875,-0.537274045812
118,PCK2,1,2.63918343788,-0.466969354272,-0.586765513191,-0.371319934589,-0.109160099199,-0.272378913876,-0.351786080411,-0.307604719736,-0.173198822604
119,PDGFB,1,2.52110072203,-0.812106205654,-0.663093261149,-0.190154124178,-0.456566656016,0.132732728266,0.163128374366,-0.262491253405,-0.43255032426
120,PEA15,1,2.19371980374,-0.896804960262,0.277094313249,-0.799188504432,-0.917251790471,-0.520766754221,0.57691667615,-0.28757590725,0.373857123495
121,PEPD,1,2.08212000422,-0.186128768416,0.653350932526,-0.110165798255,0.37814148084,-1.48162880558,-0.835547960403,-0.371936415166,-0.128204669764
122,PF4,1,2.63237957556,-0.431359557672,-0.431359557672,-0.431359557672,-0.431359557672,-0.350953454233,-0.431359557672,0.00583270613297,-0.130461039098
123,PFKP,1,1.84385395431,-1.3418818846,-1.45196340835,-0.157659847455,0.588673752734,-0.160738491642,-0.0654694773909,0.294520004353,0.450665398047
124,PLS1,1,2.62584110793,-0.279089520101,-0.340715482006,-0.643757990388,-0.229909483186,-0.537833671913,-0.117617595378,-0.12254123031,-0.354376134654
125,PON3,1,2.63229304017,-0.352143989905,-0.469534781474,-0.251353012464,0.0285433954977,-0.469534781474,-0.249475762729,-0.469534781474,-0.399259326147
126,POU5F1,1,2.66662572618,-0.318690054242,-0.334727231349,-0.335169984545,-0.335475082979,-0.33558501201,-0.33573972631,-0.335625256236,-0.335613378508
127,PPARGC1B,1,2.64704875589,-0.476123832623,-0.273511571149,-0.197540197308,-0.450118578569,-0.273278935991,-0.130956223562,-0.403798105618,-0.441721311066
128,PPBP,1,2.66312979674,-0.196669885775,-0.352351415852,-0.352351415852,-0.352351415852,-0.352351415852,-0.352351415852,-0.352351415852,-0.352351415852
129,PPP2R2C,1,2.37432239917,-0.49787512553,-0.65089177557,-0.672933142134,-0.633462920732,-0.646138040653,-0.141903400322,0.329965641299,0.538916364466
130,PRKCQ,1,2.65219649796,-0.13187881591,-0.218601255141,-0.319957518631,-0.328812919931,-0.450278293725,-0.351921152744,-0.396213568043,-0.454532973831
131,PROM1,1,2.38644660414,-0.450712493099,-0.304748392437,-0.0782441016503,-0.484837586643,-0.842857983644,-0.89965358727,0.236467710345,0.438139830254
132,PRSS1,1,2.40829389993,0.0727647641476,0.561407950999,-0.579983969357,-0.653082542023,0.0101957116674,-0.513430731321,-0.653082542023,-0.653082542023
133,PYCR1,1,2.08277533001,-0.83243345365,-1.36036929149,-0.493774450191,-0.249406038871,0.875366592264,0.00209264131093,-0.163643266564,0.139391937183
134,RAPGEF1,1,2.61707883713,-0.187760939926,-0.420200145074,-0.370846893511,-0.605279835144,-0.594388287578,-0.191594132192,-0.209156381375,-0.0378522223301
135,RARRES2,1,1.43674529326,-1.4281514458,-1.24501315664,1.0229872191,0.7143074306,-0.161345898328,-0.803922163109,0.300008790008,0.164383930909
136,REN,1,2.14017423606,-0.813536819151,0.345404198031,-0.51547904229,-0.92611703719,-0.47387365825,-0.504240674744,0.988967472216,-0.241298674683
137,RIMS2,1,2.52519709068,-0.034102999224,-0.410423882641,-0.0364335139547,0.177746602416,-0.856164870013,-0.38160664791,-0.662207753157,-0.322004026198
138,RPS6KA1,1,2.4563304452,0.165230491509,0.506651425993,-0.346504690572,-0.52227202341,-0.523558567963,-0.519742883049,-0.662256406904,-0.5538777908
139,RRS1,1,2.65502258208,-0.172653318398,-0.228477216573,-0.277251953,-0.459910911657,-0.35833928547,-0.332330166569,-0.427515503957,-0.398544226457
140,RYR2,1,2.62757830469,-0.473325615689,0.0727145365525,-0.363934158432,-0.423742057368,-0.47890416207,-0.416335519695,-0.315740206387,-0.2283111216
141,SCARB1,1,2.00460306615,-1.21106435436,-1.31811002416,-0.296752142214,-0.354737766376,-0.0284720884427,0.225958317821,0.361024882582,0.617550108998
142,SCD,1,1.31313105376,-0.686689638964,-0.561355615697,-0.77823441471,0.671679589013,1.82598124014,-0.544940551271,-0.747819277702,-0.491752384565
143,SEC61G,1,1.76561198507,-0.849314507943,-0.300852845424,-0.307936633339,0.272802327476,1.50072560022,-0.508788931135,-0.508187479666,-1.06405951527
144,SERPINE1,1,2.64144733827,-0.529205605516,-0.474373941743,-0.411456268293,-0.43079571033,-0.229082885209,-0.209353587424,-0.215257855454,-0.141921484296
145,SGK1,1,2.39900661319,-0.6260546036,-0.623123906884,-0.745736649267,-0.791349989852,-0.187102905948,-0.107994500984,0.377963953976,0.304391989369
146,SH2B3,1,2.65868636767,-0.24350975858,-0.195933846723,-0.369153954622,-0.439439676453,-0.314635624959,-0.311119589793,-0.376672828321,-0.408221088218
147,SKAP2,1,2.52358443007,0.186911946431,-0.210652380461,-0.0898786880173,-0.00707704761845,-0.358813579373,-0.784483328408,-0.687399473637,-0.572191878988
148,SLC22A1,1,2.59781519072,-0.60704171458,-0.645023959852,-0.0380171027663,-0.295817427961,-0.369623587642,-0.415936819822,0.0327751002786,-0.259129678378
149,SLC22A2,1,2.61219488764,-0.505500118069,-0.505500118069,-0.339140114824,-0.505500118069,-0.405495183796,-0.268217963694,-0.207300388935,0.124459117814
150,SLC2A14,1,2.50675125831,0.408345609452,-0.0436543142493,-0.272070016034,-0.213983599196,-0.53510115123,-0.621508277502,-0.623873849534,-0.604905660017
151,SLC7A1,1,2.64378825563,-0.386820585408,-0.298813071493,-0.336955182752,-0.602151430573,-0.339744556068,-0.286742743437,-0.297866246351,-0.0946944395454
152,SNRPN,1,2.65136088758,-0.446815954181,-0.345891850009,-0.317843192874,-0.521935094434,-0.173223678183,-0.20378452834,-0.31717158796,-0.324695001598
153,SOCS1,1,2.65534116331,-0.359436713871,-0.342095621803,-0.155317917959,-0.268404952129,-0.307388569641,-0.433700109317,-0.314085965034,-0.474911313553
154,SORBS1,1,2.34970539101,0.0879652116524,0.688324457148,-0.0583008692544,-0.562906524436,-0.528011459538,-0.824908653718,-0.740893732198,-0.410973820668
155,SORD,1,2.41986952982,-0.0484930398626,-0.93219156103,-0.524222845514,-0.535966108382,-0.729385629794,-0.0848001411497,0.413732574201,0.0214572217154
156,SOX17,1,2.66060485118,-0.30405676557,-0.39260243931,-0.378015857522,-0.389374332088,-0.376705343098,-0.370316554993,-0.226315691825,-0.223217866769
157,SPECC1,1,2.37218922993,0.601893204536,0.0278844679626,-0.227403090079,-0.402522105491,-0.38799812513,-0.200322150668,-0.806929883593,-0.976791547469
158,SPP1,1,2.66310263126,-0.429410469184,-0.394638307728,-0.328514155427,-0.31436892038,-0.251433215104,-0.31405606939,-0.327020047874,-0.303661446175
159,SRR,1,2.55376154557,-0.187227599116,0.110967968912,-0.376276897473,-0.0822628496525,-0.853692294364,-0.514376723463,-0.128751976056,-0.522141174353
160,SYK,1,2.61593531947,-0.117146311839,-0.33770133122,-0.434938683574,-0.519928762746,-0.50694112224,-0.508934158603,-0.228402540724,0.0380575914816
161,TBC1D4,1,2.56902171405,0.209046948565,-0.0117634768171,-0.342377681031,-0.281298832073,-0.545429955347,-0.611009073891,-0.530684622767,-0.455505020684
162,TES,1,2.39979725313,-1.03265401668,-0.778754631517,-0.594079469449,0.0169091694443,-0.173533915382,-0.288447824582,0.227999834578,0.222763600461
163,TFRC,1,2.56111149036,0.0741646015246,-0.175968458891,-0.634841017561,-0.162235883805,-0.800944953868,-0.523038076332,-0.205260020569,-0.13298768086
164,THY1,1,2.65701411416,-0.119109199021,-0.302737909236,-0.365734238727,-0.401377371545,-0.361924439116,-0.352201568467,-0.389876333849,-0.364053054194
165,TJP1,1,2.35763458953,0.572647337931,0.340588723035,-0.510454521756,-0.835308382631,-0.601922823944,-0.600921053051,-0.527083480475,-0.195180388638
166,TLR4,1,2.35271548053,-0.783137997522,0.581065379398,-0.960838322107,-0.139119962188,-0.323994798418,-0.642344522905,-0.200423927868,0.116078671076
167,TNFRSF10A,1,2.14878064841,-1.06319151272,0.30423091922,-0.301291961424,0.443499249287,0.522806907524,-0.332501810139,-0.809972390243,-0.912360049915
168,TNFRSF1B,1,2.33164474263,-0.0278753140658,0.400727901779,0.379684438001,-0.197598094978,-0.405075422002,-0.864383117872,-0.802377523975,-0.814747609517
169,TNFSF11,1,2.6363166411,0.0627215503271,-0.355934678358,-0.388256158931,-0.41177037625,-0.432195403908,-0.392527094226,-0.362812197894,-0.355542281865
170,TNNT2,1,2.26525583505,1.07903029484,-0.273528804578,-0.524153410473,-0.565417723892,-0.579560411112,-0.587105433074,-0.513920522433,-0.30059982433
171,TOR1A,1,2.12284565009,-0.109442653119,0.393079406747,-0.829909453164,-1.1700647231,-0.881051936156,0.0644516846772,0.654902548547,-0.244810524517
